# MEAN_SAMPLE_SIZE = 90438
# TOTAL_GENES = 18882
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
KALMA_E2F1_TARGETS                       SET      11    -0.046438   -0.0011205      0.21178      0.58678 KALMA_E2F1_TARGETS
KAMIKUBO_MYELOID_CEBPA_NETWO...          SET      27   0.00049422   1.8676e-05      0.17799      0.49889 KAMIKUBO_MYELOID_CEBPA_NETWORK
KAMIKUBO_MYELOID_MN1_NETWORK             SET      18        -0.24   -0.0074067      0.21411      0.86883 KAMIKUBO_MYELOID_MN1_NETWORK
KAMMINGA_EZH2_TARGETS                    SET      41      0.15941    0.0074202      0.12224     0.096113 KAMMINGA_EZH2_TARGETS
KAMMINGA_SENESCENCE                      SET      38    -0.094866   -0.0042516      0.13817      0.75383 KAMMINGA_SENESCENCE
KANG_AR_TARGETS_DN                       SET      18      0.42065     0.012982      0.19262     0.014493 KANG_AR_TARGETS_DN
KANG_AR_TARGETS_UP                       SET      16      0.32379    0.0094215      0.23331     0.082607 KANG_AR_TARGETS_UP
KANG_CISPLATIN_RESISTANCE_DN             SET       8     -0.32734   -0.0067365      0.26483      0.89177 KANG_CISPLATIN_RESISTANCE_DN
KANG_CISPLATIN_RESISTANCE_UP             SET      20      0.05959    0.0019384      0.17594      0.36742 KANG_CISPLATIN_RESISTANCE_UP
KANG_DOXORUBICIN_RESISTANCE_...1         SET      18      0.06905     0.002131      0.20485      0.36803 KANG_DOXORUBICIN_RESISTANCE_DN
KANG_DOXORUBICIN_RESISTANCE_...2         SET      53     0.094015    0.0049741      0.11013      0.19665 KANG_DOXORUBICIN_RESISTANCE_UP
KANG_FLUOROURACIL_RESISTANCE...1         SET      16     -0.22543   -0.0065597      0.18617      0.88702 KANG_FLUOROURACIL_RESISTANCE_DN
KANG_FLUOROURACIL_RESISTANCE...2         SET      21      0.14156    0.0047185      0.16839      0.20027 KANG_FLUOROURACIL_RESISTANCE_UP
KANG_GLIS3_TARGETS                       SET      33      0.08925     0.003728      0.16678      0.29628 KANG_GLIS3_TARGETS
KANG_IMMORTALIZED_BY_TERT_DN             SET      96     0.076979    0.0054751     0.090872      0.19847 KANG_IMMORTALIZED_BY_TERT_DN
KANG_IMMORTALIZED_BY_TERT_UP             SET      83    -0.042442   -0.0028078     0.089979      0.68142 KANG_IMMORTALIZED_BY_TERT_UP
KANNAN_TP53_TARGETS_DN                   SET      22    -0.082942   -0.0028296      0.17399      0.68322 KANNAN_TP53_TARGETS_DN
KANNAN_TP53_TARGETS_UP                   SET      57     0.057006    0.0031274      0.10226       0.2886 KANNAN_TP53_TARGETS_UP
KAN_RESPONSE_TO_ARSENIC_TRIO...          SET     112    0.0028537   0.00021914     0.085402      0.48667 KAN_RESPONSE_TO_ARSENIC_TRIOXIDE
KAPOSI_LIVER_CANCER_MET_DN               SET       5     -0.38106   -0.0062002      0.42749      0.81363 KAPOSI_LIVER_CANCER_MET_DN
KAPOSI_LIVER_CANCER_MET_UP               SET      18      0.19344    0.0059698      0.19214      0.15703 KAPOSI_LIVER_CANCER_MET_UP
KARAKAS_TGFB1_SIGNALING                  SET      18    -0.091824   -0.0028338      0.19689      0.67952 KARAKAS_TGFB1_SIGNALING
KARLSSON_TGFB1_TARGETS_DN                SET     185     -0.01982   -0.0019522     0.060202        0.629 KARLSSON_TGFB1_TARGETS_DN
KARLSSON_TGFB1_TARGETS_UP                SET     118    -0.019491   -0.0015361     0.076382      0.60071 KARLSSON_TGFB1_TARGETS_UP
KASLER_HDAC7_TARGETS_1_DN                SET      16      0.23491    0.0068354      0.23608      0.15986 KASLER_HDAC7_TARGETS_1_DN
KASLER_HDAC7_TARGETS_1_UP                SET     189     -0.05011   -0.0049884     0.060164      0.79754 KASLER_HDAC7_TARGETS_1_UP
KASLER_HDAC7_TARGETS_2_DN                SET      33     0.076972    0.0032151      0.15654      0.31146 KASLER_HDAC7_TARGETS_2_DN
KASLER_HDAC7_TARGETS_2_UP                SET       6      0.29533    0.0052638      0.41706      0.23944 KASLER_HDAC7_TARGETS_2_UP
KATSANOU_ELAVL1_TARGETS_DN               SET     139      0.08464    0.0072354     0.072089      0.12019 KATSANOU_ELAVL1_TARGETS_DN
KATSANOU_ELAVL1_TARGETS_UP               SET     162    0.0054104   0.00049901     0.069513      0.46898 KATSANOU_ELAVL1_TARGETS_UP
KAUFFMANN_DNA_REPAIR_GENES               SET     212    0.0052238   0.00055041     0.054913      0.46211 KAUFFMANN_DNA_REPAIR_GENES
KAUFFMANN_DNA_REPLICATION_GE...          SET     134     0.047545    0.0039912     0.066631      0.23775 KAUFFMANN_DNA_REPLICATION_GENES
KAUFFMANN_MELANOMA_RELAPSE_DN            SET       6      0.23938    0.0042667      0.34261      0.24237 KAUFFMANN_MELANOMA_RELAPSE_DN
KAUFFMANN_MELANOMA_RELAPSE_UP            SET      60    -0.039959    -0.002249      0.10789      0.64444 KAUFFMANN_MELANOMA_RELAPSE_UP
KAYO_AGING_MUSCLE_DN                     SET     117     0.032462    0.0025475     0.072775      0.32778 KAYO_AGING_MUSCLE_DN
KAYO_AGING_MUSCLE_UP                     SET     212   -0.0021757  -0.00022924     0.057614      0.51506 KAYO_AGING_MUSCLE_UP
KAYO_CALORIE_RESTRICTION_MUS...1         SET      78   -0.0020497  -0.00013147      0.09275      0.50882 KAYO_CALORIE_RESTRICTION_MUSCLE_DN
KAYO_CALORIE_RESTRICTION_MUS...2         SET      89      0.16922     0.011591      0.08942     0.029224 KAYO_CALORIE_RESTRICTION_MUSCLE_UP
KEGG_ABC_TRANSPORTERS                    SET      41      0.14551    0.0067733      0.14067      0.15048 KEGG_ABC_TRANSPORTERS
KEGG_ACUTE_MYELOID_LEUKEMIA              SET      54      0.10594    0.0056577      0.11438      0.17716 KEGG_ACUTE_MYELOID_LEUKEMIA
KEGG_ADHERENS_JUNCTION                   SET      71      0.10338    0.0063275      0.10487      0.16214 KEGG_ADHERENS_JUNCTION
KEGG_ADIPOCYTOKINE_SIGNALING...          SET      64     0.051862    0.0030143      0.10617      0.31261 KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY
KEGG_ALANINE_ASPARTATE_AND_G...          SET      31     0.020491   0.00082959      0.14243      0.44281 KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM
KEGG_ALDOSTERONE_REGULATED_S...          SET      40      0.12367     0.005686      0.14243      0.19264 KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION
KEGG_ALLOGRAFT_REJECTION                 SET      34     -0.24487    -0.010382      0.15877      0.93849 KEGG_ALLOGRAFT_REJECTION
KEGG_ALPHA_LINOLENIC_ACID_ME...          SET      19      -0.1201    -0.003808      0.19473       0.7313 KEGG_ALPHA_LINOLENIC_ACID_METABOLISM
KEGG_ALZHEIMERS_DISEASE                  SET     150     0.074457    0.0066101     0.063369      0.12001 KEGG_ALZHEIMERS_DISEASE
KEGG_AMINOACYL_TRNA_BIOSYNTH...          SET      41    -0.065834   -0.0030645       0.1154      0.71583 KEGG_AMINOACYL_TRNA_BIOSYNTHESIS
KEGG_AMINO_SUGAR_AND_NUCLEOT...          SET      43      0.11134    0.0053075       0.1255       0.1875 KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM
KEGG_AMYOTROPHIC_LATERAL_SCL...          SET      51    -0.038243   -0.0019849       0.1115       0.6342 KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS
KEGG_ANTIGEN_PROCESSING_AND_...          SET      79    -0.075083   -0.0048465      0.10706      0.75844 KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION
KEGG_APOPTOSIS                           SET      80    0.0031875   0.00020705     0.090434      0.48594 KEGG_APOPTOSIS
KEGG_ARACHIDONIC_ACID_METABO...          SET      57     -0.19469    -0.010681      0.11967      0.94811 KEGG_ARACHIDONIC_ACID_METABOLISM
KEGG_ARGININE_AND_PROLINE_ME...          SET      48    0.0088152    0.0004439      0.11798      0.47022 KEGG_ARGININE_AND_PROLINE_METABOLISM
KEGG_ARRHYTHMOGENIC_RIGHT_VE...          SET      70    -0.048279   -0.0029342      0.10847      0.67186 KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC
KEGG_ASCORBATE_AND_ALDARATE_...          SET      23     -0.08357    -0.002915      0.25003       0.6309 KEGG_ASCORBATE_AND_ALDARATE_METABOLISM
KEGG_ASTHMA                              SET      27     -0.35311    -0.013344      0.16621      0.98318 KEGG_ASTHMA
KEGG_AUTOIMMUNE_THYROID_DISE...          SET      48     -0.24976    -0.012577      0.14239      0.96028 KEGG_AUTOIMMUNE_THYROID_DISEASE
KEGG_AXON_GUIDANCE                       SET     122     0.043168    0.0034588     0.080137      0.29506 KEGG_AXON_GUIDANCE
KEGG_BASAL_CELL_CARCINOMA                SET      54     0.076826    0.0041027      0.11359      0.24941 KEGG_BASAL_CELL_CARCINOMA
KEGG_BASAL_TRANSCRIPTION_FAC...          SET      30     -0.18693   -0.0074452       0.1525      0.88985 KEGG_BASAL_TRANSCRIPTION_FACTORS
KEGG_BASE_EXCISION_REPAIR                SET      32      -0.2011   -0.0082718      0.13387      0.93346 KEGG_BASE_EXCISION_REPAIR
KEGG_BETA_ALANINE_METABOLISM             SET      21    -0.063753    -0.002125      0.20002      0.62503 KEGG_BETA_ALANINE_METABOLISM
KEGG_BIOSYNTHESIS_OF_UNSATUR...          SET      22     0.042871    0.0014626      0.17621      0.40389 KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS
KEGG_BLADDER_CANCER                      SET      40    -0.034229   -0.0015738      0.12996      0.60387 KEGG_BLADDER_CANCER
KEGG_BUTANOATE_METABOLISM                SET      33    0.0067708   0.00028282      0.16112      0.48324 KEGG_BUTANOATE_METABOLISM
KEGG_B_CELL_RECEPTOR_SIGNALI...          SET      73     0.017848    0.0011076     0.094255      0.42491 KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY
KEGG_CALCIUM_SIGNALING_PATHW...          SET     165     0.010005   0.00093118     0.067645      0.44121 KEGG_CALCIUM_SIGNALING_PATHWAY
KEGG_CARDIAC_MUSCLE_CONTRACT...          SET      67      0.24404     0.014512     0.098195    0.0064772 KEGG_CARDIAC_MUSCLE_CONTRACTION
KEGG_CELL_ADHESION_MOLECULES...          SET     124    -0.085112   -0.0068748     0.082943      0.84758 KEGG_CELL_ADHESION_MOLECULES_CAMS
KEGG_CELL_CYCLE                          SET     120     0.090978    0.0072299     0.073508      0.10793 KEGG_CELL_CYCLE
KEGG_CHEMOKINE_SIGNALING_PAT...          SET     173     0.031079    0.0029613     0.064361      0.31459 KEGG_CHEMOKINE_SIGNALING_PATHWAY
KEGG_CHRONIC_MYELOID_LEUKEMIA            SET      71      0.19894     0.012176      0.10112     0.024578 KEGG_CHRONIC_MYELOID_LEUKEMIA
KEGG_CIRCADIAN_RHYTHM_MAMMAL             SET      13     -0.25341   -0.0066472      0.23034      0.86436 KEGG_CIRCADIAN_RHYTHM_MAMMAL
KEGG_CITRATE_CYCLE_TCA_CYCLE             SET      28    -0.056922   -0.0021904      0.14559      0.65209 KEGG_CITRATE_CYCLE_TCA_CYCLE
KEGG_COLORECTAL_CANCER                   SET      61      0.18049     0.010243      0.11666      0.06092 KEGG_COLORECTAL_CANCER
KEGG_COMPLEMENT_AND_COAGULAT...          SET      66     0.060275    0.0035575      0.10331      0.27981 KEGG_COMPLEMENT_AND_COAGULATION_CASCADES
KEGG_CYSTEINE_AND_METHIONINE...          SET      33      0.17279    0.0072174      0.14552      0.11754 KEGG_CYSTEINE_AND_METHIONINE_METABOLISM
KEGG_CYTOKINE_CYTOKINE_RECEP...          SET     240    0.0054589   0.00061153     0.059665      0.46355 KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION
KEGG_CYTOSOLIC_DNA_SENSING_P...          SET      48     0.064305    0.0032382      0.12419       0.3023 KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY
KEGG_DILATED_CARDIOMYOPATHY              SET      86    -0.056574   -0.0038094     0.095709      0.72277 KEGG_DILATED_CARDIOMYOPATHY
KEGG_DNA_REPLICATION                     SET      34      0.12982    0.0055039      0.13597      0.16985 KEGG_DNA_REPLICATION
KEGG_DORSO_VENTRAL_AXIS_FORM...          SET      24      0.34585     0.012323      0.19118     0.035232 KEGG_DORSO_VENTRAL_AXIS_FORMATION
KEGG_DRUG_METABOLISM_CYTOCHR...          SET      66    -0.035204   -0.0020777      0.12898      0.60755 KEGG_DRUG_METABOLISM_CYTOCHROME_P450
KEGG_DRUG_METABOLISM_OTHER_E...          SET      48     0.036692    0.0018477      0.13875      0.39572 KEGG_DRUG_METABOLISM_OTHER_ENZYMES
KEGG_ECM_RECEPTOR_INTERACTION            SET      83   -0.0018901  -0.00012504     0.098518      0.50765 KEGG_ECM_RECEPTOR_INTERACTION
KEGG_ENDOCYTOSIS                         SET     177     0.038661    0.0037256     0.063547      0.27147 KEGG_ENDOCYTOSIS
KEGG_ENDOMETRIAL_CANCER                  SET      50     0.049975    0.0025683      0.11955      0.33797 KEGG_ENDOMETRIAL_CANCER
KEGG_EPITHELIAL_CELL_SIGNALI...          SET      64      0.14355    0.0083435      0.10003     0.075635 KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION
KEGG_ERBB_SIGNALING_PATHWAY              SET      84    -0.022334   -0.0014864     0.094739      0.59318 KEGG_ERBB_SIGNALING_PATHWAY
KEGG_ETHER_LIPID_METABOLISM              SET      33     -0.08433   -0.0035225       0.1454      0.71904 KEGG_ETHER_LIPID_METABOLISM
KEGG_FATTY_ACID_METABOLISM               SET      40     -0.20992   -0.0096521      0.13956      0.93372 KEGG_FATTY_ACID_METABOLISM
KEGG_FC_EPSILON_RI_SIGNALING...          SET      78    -0.077748   -0.0049868     0.095746      0.79161 KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY
KEGG_FC_GAMMA_R_MEDIATED_PHA...          SET      91      0.06396    0.0044296     0.087192      0.23162 KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS
KEGG_FOCAL_ADHESION                      SET     192      0.11937     0.011976     0.063821     0.030727 KEGG_FOCAL_ADHESION
KEGG_FOLATE_BIOSYNTHESIS                 SET      11     -0.18041   -0.0043532       0.2875      0.73483 KEGG_FOLATE_BIOSYNTHESIS
KEGG_FRUCTOSE_AND_MANNOSE_ME...          SET      32    -0.092156   -0.0037907      0.13876      0.74669 KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM
KEGG_GALACTOSE_METABOLISM                SET      25      0.38461     0.013986      0.18129     0.016946 KEGG_GALACTOSE_METABOLISM
KEGG_GAP_JUNCTION                        SET      84    -0.076375   -0.0050829          0.1      0.77748 KEGG_GAP_JUNCTION
KEGG_GLIOMA                              SET      64      0.06599    0.0038355      0.10874      0.27198 KEGG_GLIOMA
KEGG_GLUTATHIONE_METABOLISM              SET      47     -0.10619   -0.0052914       0.1213      0.80933 KEGG_GLUTATHIONE_METABOLISM
KEGG_GLYCEROLIPID_METABOLISM             SET      44       0.3269     0.015763      0.12705    0.0050444 KEGG_GLYCEROLIPID_METABOLISM
KEGG_GLYCEROPHOSPHOLIPID_MET...          SET      75     0.023934    0.0015054     0.093172      0.39864 KEGG_GLYCEROPHOSPHOLIPID_METABOLISM
KEGG_GLYCINE_SERINE_AND_THRE...          SET      28     0.015744   0.00060584      0.14912      0.45796 KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM
KEGG_GLYCOLYSIS_GLUCONEOGENE...          SET      58      0.13225    0.0073184      0.11644      0.12804 KEGG_GLYCOLYSIS_GLUCONEOGENESIS
KEGG_GLYCOSAMINOGLYCAN_BIOSY...1         SET      20     -0.18447   -0.0060006      0.17823      0.84966 KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE
KEGG_GLYCOSAMINOGLYCAN_BIOSY...2         SET      25    -0.049555    -0.001802      0.16293      0.61949 KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE
KEGG_GLYCOSAMINOGLYCAN_BIOSY...3         SET      15      0.44624     0.012573      0.21229     0.017779 KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE
KEGG_GLYCOSAMINOGLYCAN_DEGRA...          SET      20     0.020802   0.00067667      0.18201       0.4545 KEGG_GLYCOSAMINOGLYCAN_DEGRADATION
KEGG_GLYCOSPHINGOLIPID_BIOSY...1         SET      15     0.063126    0.0017785      0.21209      0.38299 KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES
KEGG_GLYCOSPHINGOLIPID_BIOSY...2         SET      13       0.1138    0.0029851      0.21295      0.29653 KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES
KEGG_GLYCOSPHINGOLIPID_BIOSY...3         SET      24     0.065966    0.0023504      0.16734      0.34672 KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES
KEGG_GLYCOSYLPHOSPHATIDYLINO...          SET      22    -0.060457   -0.0020625      0.15926      0.64788 KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS
KEGG_GLYOXYLATE_AND_DICARBOX...          SET      16     -0.19899   -0.0057902      0.18578      0.85793 KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM
KEGG_GNRH_SIGNALING_PATHWAY              SET      97     -0.11063   -0.0079088     0.088203      0.89511 KEGG_GNRH_SIGNALING_PATHWAY
KEGG_GRAFT_VERSUS_HOST_DISEA...          SET      37     0.033665    0.0014888      0.15496      0.41401 KEGG_GRAFT_VERSUS_HOST_DISEASE
KEGG_HEDGEHOG_SIGNALING_PATH...          SET      54     -0.10791   -0.0057625      0.11757      0.82064 KEGG_HEDGEHOG_SIGNALING_PATHWAY
KEGG_HEMATOPOIETIC_CELL_LINE...          SET      82     -0.15664    -0.010301     0.099553      0.94219 KEGG_HEMATOPOIETIC_CELL_LINEAGE
KEGG_HISTIDINE_METABOLISM                SET      27      -0.1089   -0.0041151      0.18322      0.72386 KEGG_HISTIDINE_METABOLISM
KEGG_HOMOLOGOUS_RECOMBINATION            SET      27      0.04173    0.0015769      0.14864      0.38946 KEGG_HOMOLOGOUS_RECOMBINATION
KEGG_HUNTINGTONS_DISEASE                 SET     162    -0.023532   -0.0021703     0.061096      0.64994 KEGG_HUNTINGTONS_DISEASE
KEGG_HYPERTROPHIC_CARDIOMYOP...          SET      80    -0.059207   -0.0038457     0.097983      0.72716 KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM
KEGG_INOSITOL_PHOSPHATE_META...          SET      52     0.037185    0.0019488      0.11066      0.36842 KEGG_INOSITOL_PHOSPHATE_METABOLISM
KEGG_INSULIN_SIGNALING_PATHW...          SET     130     0.088372    0.0073076     0.074438      0.11758 KEGG_INSULIN_SIGNALING_PATHWAY
KEGG_INTESTINAL_IMMUNE_NETWO...          SET      44     -0.23622     -0.01139       0.1274      0.96814 KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION
KEGG_JAK_STAT_SIGNALING_PATH...          SET     143      -0.0331   -0.0028697     0.076165      0.66807 KEGG_JAK_STAT_SIGNALING_PATHWAY
KEGG_LEISHMANIA_INFECTION                SET      66      0.09346     0.005516      0.10687      0.19091 KEGG_LEISHMANIA_INFECTION
KEGG_LEUKOCYTE_TRANSENDOTHEL...          SET     108      0.13087    0.0098696      0.08125     0.053627 KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION
KEGG_LIMONENE_AND_PINENE_DEG...          SET      10      0.17894     0.004117      0.28217        0.263 KEGG_LIMONENE_AND_PINENE_DEGRADATION
KEGG_LINOLEIC_ACID_METABOLISM            SET      29     0.017101   0.00066969      0.17094      0.46016 KEGG_LINOLEIC_ACID_METABOLISM
KEGG_LONG_TERM_DEPRESSION                SET      68    -0.034864   -0.0020885      0.10473       0.6304 KEGG_LONG_TERM_DEPRESSION
KEGG_LONG_TERM_POTENTIATION              SET      65      0.04729    0.0027699      0.10309      0.32321 KEGG_LONG_TERM_POTENTIATION
KEGG_LYSINE_DEGRADATION                  SET      41    -0.048662   -0.0022652      0.13098      0.64488 KEGG_LYSINE_DEGRADATION
KEGG_LYSOSOME                            SET     115   -0.0039139  -0.00030452     0.072193      0.52162 KEGG_LYSOSOME
KEGG_MAPK_SIGNALING_PATHWAY              SET     253     0.026106    0.0030016     0.052532      0.30962 KEGG_MAPK_SIGNALING_PATHWAY
KEGG_MATURITY_ONSET_DIABETES...          SET      24      0.24792    0.0088336      0.17806     0.081912 KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG
KEGG_MELANOGENESIS                       SET      99     0.024895     0.001798      0.08541      0.38535 KEGG_MELANOGENESIS
KEGG_MELANOMA                            SET      68     0.082361    0.0049338      0.10929      0.22556 KEGG_MELANOMA
KEGG_METABOLISM_OF_XENOBIOTI...          SET      66     -0.17732    -0.010465      0.12648      0.91953 KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450
KEGG_MISMATCH_REPAIR                     SET      22    -0.074253   -0.0025332      0.17886      0.66098 KEGG_MISMATCH_REPAIR
KEGG_MTOR_SIGNALING_PATHWAY              SET      49    -0.040383   -0.0020546      0.12275      0.62892 KEGG_MTOR_SIGNALING_PATHWAY
KEGG_NATURAL_KILLER_CELL_MED...          SET     128    -0.024333   -0.0019967     0.079397      0.62038 KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY
KEGG_NEUROACTIVE_LIGAND_RECE...          SET     245    -0.074404   -0.0084204     0.059297      0.89521 KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION
KEGG_NEUROTROPHIN_SIGNALING_...          SET     119     0.015667    0.0012398     0.073953      0.41612 KEGG_NEUROTROPHIN_SIGNALING_PATHWAY
KEGG_NICOTINATE_AND_NICOTINA...          SET      24   -0.0028564  -0.00010177      0.18602      0.50613 KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM
KEGG_NITROGEN_METABOLISM                 SET      21    -0.037568   -0.0012522      0.20192       0.5738 KEGG_NITROGEN_METABOLISM
KEGG_NOD_LIKE_RECEPTOR_SIGNA...          SET      57      0.11604    0.0063662      0.10224      0.12819 KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY
KEGG_NON_HOMOLOGOUS_END_JOIN...          SET      13      0.57782     0.015157      0.20497    0.0024112 KEGG_NON_HOMOLOGOUS_END_JOINING
KEGG_NON_SMALL_CELL_LUNG_CAN...          SET      52     0.057038    0.0029892      0.12031      0.31771 KEGG_NON_SMALL_CELL_LUNG_CANCER
KEGG_NOTCH_SIGNALING_PATHWAY             SET      47     0.038738    0.0019303      0.11576      0.36895 KEGG_NOTCH_SIGNALING_PATHWAY
KEGG_NUCLEOTIDE_EXCISION_REP...          SET      41    0.0049258   0.00022929       0.1075      0.48173 KEGG_NUCLEOTIDE_EXCISION_REPAIR
